Ticker,Profile,LOOKAHEAD,TP,SL,THRESH,Valid,Reject_Reasons,Score,Validation_Precision,Precision_Std,Base_Rate,Excess_Precision,Precision_Lift,Trades,Valid_Folds,Avg_Return,Avg_Holding_Days,Expectancy_Per_Day,Timeout_Rate
CTD,POSITION,50,0.1,-0.1,0.55,False,"low_precision,low_excess_precision",-0.0459027919276237,0.41843971631205673,0.1436408208371646,0.43168669336893634,-0.013246977056879605,0.9693134436857156,987,3,-0.00018567450897819058,21.310030395136778,-8.713010048631882e-06,0.12664640324214793
CTD,POSITION,50,0.1,-0.1,0.5,False,"low_precision,low_excess_precision",-0.04706402564635988,0.41788321167883213,0.14611760808867633,0.43168669336893634,-0.013803481690104202,0.9680243035744177,1096,3,0.00023301580960386837,21.436131386861312,1.087023611619673e-05,0.12956204379562045
CTD,POSITION,60,0.15,-0.1,0.5,False,"low_precision,low_excess_precision",-0.048653986262334664,0.3157199471598415,0.13926979588858254,0.32262382864792505,-0.006903881488083574,0.9786008290347997,757,3,0.004289569589515857,28.665785997357993,0.00014964074558295972,0.18626155878467635
CTD,POSITION,50,0.15,-0.08,0.6,False,"low_precision,low_excess_precision",-0.04866667189675972,0.2616984402079723,0.1427977698625552,0.27636849132176233,-0.01467005111379005,0.9469185072779192,577,3,0.01295914309256319,25.45580589254766,0.0005090839844849687,0.24610051993067592
CTD,POSITION,60,0.1,-0.08,0.6,False,"low_precision,low_excess_precision",-0.04920066421297688,0.4156706507304117,0.1477643726318705,0.43998215082552433,-0.024311500095112626,0.9447443470280735,753,3,-0.00020127187927782724,19.741035856573706,-1.019560881860253e-05,0.055776892430278883
CTD,POSITION,60,0.15,-0.08,0.7,False,"low_precision,low_excess_precision",-0.0499801897906951,0.2884097035040431,0.15577216635594812,0.30165104863900044,-0.013241345134957339,0.9561037624407278,371,3,0.007905949182828644,26.455525606469003,0.0002988392406233884,0.15902964959568733
CTD,POSITION,50,0.1,-0.07,0.6,False,"low_precision,low_excess_precision",-0.050488897224893636,0.36874236874236876,0.13088724154315146,0.3991989319092123,-0.03045656316684353,0.9237057976460821,819,3,0.0005135998706781494,18.255189255189254,2.8134458836356244e-05,0.08791208791208792
CTD,POSITION,50,0.1,-0.07,0.65,False,"low_precision,low_excess_precision",-0.0509868621811307,0.3689604685212299,0.13106251316310347,0.3991989319092123,-0.030238463387982417,0.924252141237914,683,3,-0.0003538234759623332,18.11566617862372,-1.9531353274786523e-05,0.08199121522693997
CTD,POSITION,50,0.1,-0.08,0.65,False,"low_precision,low_excess_precision",-0.05116169195269173,0.38529411764705884,0.1297341812827925,0.41255006675567424,-0.027255949108615396,0.9339329884081917,680,3,-0.0009443315911610197,18.90735294117647,-4.994520354324731e-05,0.09852941176470588
CTD,POSITION,40,0.1,-0.08,0.6,False,"low_precision,low_excess_precision",-0.05265513687179431,0.36658653846153844,0.13242217350610325,0.39236573457612073,-0.025779196114582292,0.9342980419104893,832,3,-0.0017191733585880478,17.11658653846154,-0.00010043903056398359,0.12740384615384615
